Actual,Predicted
185220.01671112396,152740.59616094784
53235.89245070699,145094.96047854505
169087.8827561885,179115.85994320945
186651.6557258216,135924.5550141489
101864.66265572,133966.61007771167
144744.93787476525,142094.1611356871
192818.09366884807,161545.75296692614
112106.52136022077,138003.13173161226
170830.27782314183,153786.21554224953
200973.08014573995,163966.15383570566
173030.56889240514,182217.23205024013
196394.57864671497,166348.95861272502
167307.4775714677,170660.13856367793
107035.13628653444,134485.6947216402
146043.53526284176,167700.5000243242
157369.26830653613,145435.3944426582
173470.31567825822,157992.80500229893
118923.77653461308,138945.49991783025
159635.52704142564,147836.34136226677
51154.13113008726,150331.5459630294
126624.08111043736,149167.5930195977
210876.051356161,171394.32629693087
134256.98656582696,140185.50615945357
67228.24678083454,144393.27257898828
170018.53242266312,158786.37491782027
201973.97236565588,145302.51230095385
172820.2391433798,170272.46351012986
161755.29620574508,162077.5389955007
195245.4919685617,179905.246904377
169818.78277994198,142939.08481798874
152363.27472756754,165583.15105603109
130283.47946443276,156061.1959498533
138933.5062458561,132619.46144745394
96654.08430038768,181816.63535637202
134750.11515546212,155503.15741008683
169727.0197611531,141989.06412900437
163717.88038613234,139092.355784586
118590.98859170004,163100.68270118057
169618.94793829208,209257.87349209905
166279.8875355045,196767.78951220826
171279.47326059928,138234.30316075287
80125.89269751502,134333.05588169897
111537.0533740258,170877.1058268897
110800.57527763676,161256.24209385694
186190.6928911501,179052.56624554071
206179.9732893413,186334.83666381252
168390.67861357625,163693.48833009915
124763.18326739206,130341.23992511863
137059.75296143608,142439.6532657349
211254.40764848085,177642.99106168107
183378.0071166936,160554.15294810708
167795.22656198515,163586.65990575272
170259.29911532934,156826.32974124717
214369.33497272927,215357.9159844932
188674.4590546943,193100.52941854415
214063.35636211705,175527.69490966114
177232.06254624072,176272.24320438062
124403.15413788744,144776.641483252
73589.9885153005,134532.64312518324
145726.93584206997,136549.11533750212
210573.0980635463,220310.8881302955
158568.10101522232,133805.16926215627
203533.4726283613,139196.86565802566
78465.05232334818,139073.26352455688
209231.3252927758,127336.41838930448
131323.87313285665,133162.7692487425
148622.74547931526,152996.27759506518
169080.62899837384,169875.1811809261
178090.58431408304,152359.03140574414
157407.06212179552,143860.61175448023
158671.8361482669,136844.29297158893
69951.82868297765,137306.93909487204
155250.79013669462,146296.09072236985
117006.41064339218,171649.64742059453
178815.5199399211,167034.93204247445
87228.0430007269,135606.65394747062
202023.22831805548,177726.3341434786
43005.00885599756,136447.9164447962
150999.45502182035,167709.07677338246
151406.6914429649,154856.42623175133
77791.08951762826,136325.9718292103
136984.74639071393,161233.41274183127
164110.3331532606,161900.2955701216
155280.21008761178,142866.3503196639
163170.23850218407,163974.04451484937
157628.18777544354,183965.51254052616
187293.81030100936,168261.70383877936
208661.7235966175,131638.5495063805
149546.59653504143,156168.31865168404
210574.54846983543,185126.1365778796
142656.33249625756,158019.85339356802
177601.53711291705,150579.9289316555
204232.860348218,183229.1187668131
148682.4401329562,161028.49539417843
93653.26017926386,131635.46896652423
194201.9988319255,177775.55815694662
179198.6875103621,139177.3730981889
69001.79276132365,134302.48011095202
94957.76478839172,143704.98919658427
183142.49266297152,161087.17481655005
190452.7121832286,171733.02854684295
136381.39667617896,184110.5233271235
114063.41179816068,135507.317933597
169013.2277509037,162724.8041762529
136851.6888847907,159993.7129317391
144165.35833314832,141801.25911152526
160985.57617639206,134912.98940428908
209287.9823759426,174814.0817543979
202807.28865827183,171550.91900774004
159300.97798863403,162444.89609595842
173495.58465493532,152679.66838572905
182675.6713677324,210357.9017487527
108576.9909463009,169701.1516178418
158191.95663385245,138854.4261655494
206811.46568116744,171170.00141060672
211394.9317857008,183981.42498445266
208660.37814912864,143163.88584416345
91606.97553124356,179176.45422810852
119790.74564421676,158751.34634535847
146805.2609666145,145892.20153932733
173017.41982737853,157838.5580278556
190579.5574092256,151844.16817626762
203027.41422550983,200032.2298925851
208830.71462685624,155503.9002263153
170001.48083302897,167419.48911388495
131909.58798154214,185312.2806935453
135338.25934216916,137762.54847975678
103153.374317916,131011.06540631
203086.86866328568,184285.10546781693
116972.81312398789,150340.00861004862
192146.2567532723,167406.63493290092
198180.640374495,134674.04233978817
204205.8182275833,177980.8737566148
184002.4665843304,189587.6181636824
174573.357173831,156705.46727048472
140864.98884371907,139982.14444402803
208749.9436931922,210839.88393381325
115307.55395137132,141412.9439855587
118407.27933932266,155226.97650918254
172353.66739857834,155441.96614631597
123292.36904467712,142640.4297494219
183063.3411206944,189682.76921596256
74212.70938224811,147362.53321514945
189260.40754250225,200178.47626555088
143987.26090480923,127171.70679527351
134681.4301452476,157576.56491609075
199401.57836636915,134483.2032122516
177771.37228416477,169522.24539787846
177632.41642358952,163748.92113903872
144973.94034732622,156310.26098549436
127031.27973454022,139732.68251376325
202177.6302597022,165053.03771070694
213829.72743175656,160461.09305772942
19804.14682755221,143715.77103971725
157247.6836513827,158621.2364167519
163670.02162511917,149623.05331450677
192678.74171734205,166545.65310062765
134394.23176278622,169052.45996225387
122166.71697322252,162515.06359352142
90506.0732431023,149699.92938434097
88779.02344180724,138458.3824838694
145478.8197825527,186817.9987143051
174690.0674717038,161510.44013695774
169350.85740498794,155340.82163181299
178712.8038445082,191147.16874499037
187088.02725840587,143241.46909244146
155067.46241532871,169976.13631956204
189421.89542636863,221453.925491917
211485.41917295093,162570.09580611595
206470.1557403753,185293.79530569518
156826.60843827287,140030.78629977597
178515.62714173782,178074.10901678161
127360.32463126314,133150.58015117323
207991.55128388223,182200.13663668884
187432.1063931999,153930.52379850976
191538.87602301623,172353.69350710133
202344.21313735985,156421.01391350204
107471.87113867664,174221.9802474088
189228.68690634533,167394.95971864194
166040.64887542417,141458.4857845135
176451.24745876345,164893.89592448034
172384.2853609809,170340.10853950516
197927.0364214566,192145.59273317477
188462.81878305844,165303.3005371244
119171.45839436696,151825.85828951822
215392.6442565667,186913.11477864865
198197.9462246532,196292.40701170143
189141.4457618729,144897.94234595148
213937.3214695158,175396.75307842437
196854.26653817715,178934.04455492034
147673.7597428298,141542.6462275273
202034.77647089184,193463.51571339584
167793.10476556476,164809.61926929862
128143.38748497047,157067.5035315296
185252.79529792248,180404.2799704147
197641.7324948892,195990.86013393832
161369.96935538173,190468.71532682015
66588.3520157814,139507.95879255334
206469.54366328844,178002.53426478233
77629.43354372792,141870.16939101304
204066.9078203709,174765.00374351232
192505.7086725484,188812.8716025734
176842.05346729272,167004.62944068256
134836.8686022063,183268.1215467946
197452.538850476,192938.87759541493
147641.43651570252,133082.429920373
206245.37997748924,142816.49209794705
142210.3031582031,138671.79044316284
168117.76237247,153555.929098887
161318.40120144206,139098.78164790565
131563.8176787726,161933.17342671164
158712.7857496948,201768.96568803635
178304.651915568,147088.31136513103
157797.3172430091,146054.34707898187
72590.67848101634,131892.72962413693
129889.45629679768,137992.3492386312
137913.60435391666,184136.17420669587
180216.8529905585,163748.67428077606
109978.42321020832,128805.74238165788
199925.0324822505,182341.8020998228
191746.30400063936,151732.76714380414
167172.78330973955,147090.49780502115
119740.62492920182,134843.05083964436
202356.15878488836,178432.24432023958
169282.2089964472,166525.2894465786
152227.74768183104,142132.01190484295
94107.29166295649,128622.99783389043
188951.54829366333,153689.78840016434
173981.13083408703,173555.1448576393
86069.99196263202,161448.0126369704
185202.5404416453,180885.7133678616
65537.71421602767,142438.57825424173
122270.46698454604,148976.29602622468
155660.23369678835,182134.07666908408
160778.26991247898,183489.11873846245
197021.92005090343,206853.867664341
209776.3990798983,153287.89739015553
163207.4250007007,165650.61603663166
183978.83927279903,146264.21939255946
147353.15931410537,166361.30050199124
154235.99417803503,191990.69347457052
185145.5487541206,174127.32075384672
171096.5958907992,156389.83127057613
215626.08227811856,179733.6450977077
181716.76713247324,180988.45218759426
159194.627550353,155044.46878040084
160040.25421588653,147644.2831087843
208691.228331355,161875.25229156832
164103.41159787323,134250.6433167714
179526.83320786874,151421.5515265306
64968.30559667687,140752.5366169162
203814.2937909004,157703.76017767104
200886.62459328343,150653.3449307803
196725.85843080844,161461.77970601732
173415.8779957511,155017.1787405928
199887.05541737768,206725.24511285112
146185.55436361447,147849.9361180388
199233.3135366412,166523.48030074226
207706.97416064065,205901.57295702407
206931.7166792208,159034.40393280445
168175.97442082796,140805.8568021133
164059.02809782748,156307.0261413408
181733.96763031185,179690.09798742336
200709.5690439812,172112.8438800464
211488.97030424816,197185.61648598014
186308.07644703484,135289.68464058504
205964.568458128,195341.5955687305
128327.0523724461,151332.40651618454
198607.0195006329,135183.0476232424
165845.7450496229,138526.2487106631
90785.0102349386,135035.67735463998
102893.78251319165,138561.78741703543
150824.67386554804,151903.30791882036
144188.49792715523,147344.06799408427
141271.45399999333,132569.6112577743
160445.72653217264,178725.25438616617
153340.1407026499,184051.27107876516
195448.5082365297,182496.01464330548
181936.6787002244,193777.5545167862
103279.67944879243,136405.18816065008
191646.75907675008,164177.79285142093
203089.2042498708,190517.81591115682
116027.22313632678,151757.76312980632
130507.71017257392,129514.88472622866
205555.4961349063,149903.9472362595
210932.1816948845,182940.12259212794
174750.11880699545,159623.3101526912
132972.9762493074,130044.59936333753
132214.0642146244,170179.73499994306
94113.880404196,132831.93880624426
136993.12348357312,152456.26558788953
78966.29714674062,128513.40861900922
126035.94230864912,147848.9666939657
193421.27492411173,167550.84706014494
187688.2075764545,158141.53322554682
192005.2046498571,143311.02812623308
199324.84069986545,186514.75967939215
211076.0988108946,159042.06473728555
154870.9514375171,138498.57970157568
186217.1280526027,190686.06315090365
98117.22156145563,158521.0800687808
130339.49692491315,142045.05333438702
138799.4594209254,154589.56170830797
196184.19523503687,196635.65388845367
184034.04013635247,171737.6297933265
193878.34334489587,208869.95961232553
160468.9309967738,160884.52771853085
203707.3133395891,177645.976287595
208401.42198739777,195717.7018581919
126735.18188206996,148625.24488038666
130450.36367596305,132270.48907991184
114657.02292689004,140974.0860328825
75494.82901384849,131204.3686402308
81830.32830794217,166358.69416172346
192164.87514669777,173955.34495342104
107235.3318465615,139967.14243381968
124987.41710821552,163515.16129497477
170739.8028068064,146307.91718441184
184695.78461754584,178045.4722614472
111568.65502390813,163896.44049761683
207234.1734670696,194177.31592409353
198940.94634247007,145029.20398884636
124313.75533785947,148786.5613204253
76273.26059081989,142445.84246063646
197767.2347736713,153197.6321905352
193308.74153191567,174850.6125419276
115172.77783020365,162052.57120832067
121241.69362464652,133572.4680122003
158271.55845001622,138265.57085634506
135848.17657318912,160213.11292688877
158996.19858794328,175657.1512397525
93218.49966949815,131117.45130205166
203611.65881526223,153116.39643452535
131949.2801531571,147476.56827986185
182420.3578013045,137507.84515159787
28406.636601132457,130964.50803781893
181324.5558288169,132990.33777624235
208675.5913197491,176711.66941856997
205009.09130499547,140632.3409910277
126367.02578105035,179801.16669795164
154876.9793764567,142834.60401057726
171768.6098461954,144465.96592866947
130229.29046628898,161405.9129833806
105645.2731716554,133479.1480172011
141315.18216119157,140823.76914903196
211224.04411416216,162182.69262182683
140174.49994516213,165970.13217749418
132355.8167088826,173174.07752068224
193803.073670199,178739.20562135638
185061.6825718822,158466.22016946113
133828.3624490827,144975.09717923286
182119.61517103508,155154.77528443432
204136.60944466703,195869.17871036712
197949.3418844883,144016.88176698383
116412.4239354984,134554.84317750533
166517.5191503984,138961.4705729926
154049.49346696047,152707.2619034432
197279.2306111831,184239.71422375966
190630.91028650044,171572.920440736
167969.76876286848,153451.98315664454
162684.41120783996,155110.26266934344
159599.00291219304,158198.7323564536
214461.9890027372,162423.99852312586
142201.02928606237,142500.30576186973
150505.7054393362,149134.06705855188
160017.84005494037,212354.0652514404
195959.2831311556,188190.4975062061
196771.2396399904,191395.0733844578
144190.32082253892,140040.36970228443
105619.18933007766,151982.73517420085
184626.5521726761,159313.95646786448
121980.75439506378,149012.12244296598
50983.0651915917,126009.65387641804
152615.71809864126,173328.97677928652
197276.83551627275,137324.03356203792
147349.35720697313,140047.50115245554
149004.29864609925,160827.04673678376
149201.2429148279,167692.1904701803
25583.27888559729,141326.0823206375
195778.89604004647,199690.97710233377
213866.0696755708,173635.60039817676
164342.52302158443,132063.5085755305
137868.03044132062,170925.899876806
156119.0516805157,155220.58709872136
198461.17073063573,151253.60560688254
194227.6740152948,131367.12359004217
200655.630521396,198070.61452307162
200134.3045645764,158854.4391187331
121425.08166563053,155082.9747873427
121100.80714120896,141866.15803774944
202148.78382921044,149237.60837067073
148682.7564449067,193079.46250531785
134553.09713361028,149898.13663046676
207958.8474789752,190717.5523282499
129128.31973452,181942.49420678255
194156.8897835437,158958.22728911464
201063.2341176425,154733.5643765332
120080.05112120266,146167.63880892927
134100.49764532113,128114.60739231584
160499.5774418912,174978.22232693873
186601.35082310345,183932.46077906882
150443.0642076951,128231.6293581677
143288.67809106858,130508.30875971423
115283.82498092028,146995.8405528995
46379.3480756785,127898.115920285
185326.8157193532,177137.9992416193
145727.89000205832,181677.28844414483
204847.9291679944,167307.14582615194
83402.51874051703,154645.54326182386
179223.09759268633,160829.5187292355
202148.89383304832,169878.86953934678
95325.13959072264,136704.24352902462
188862.8411214995,164975.32264794962
171713.455535999,135737.6712700806
88885.174901135,139225.00740177967
192930.5126835949,157355.0337220062
186221.31699635263,179979.45512241023
213532.15234998963,168839.65749385068
173710.24131612177,153654.0217908923
184305.8482964491,142425.0605814353
136223.1065411396,133235.99871096926
91688.1440712857,141021.8545576188
118883.93051887256,148042.03189743566
103848.36089510174,147125.96196640565
190359.5022661303,160059.3242339292
131229.9924492119,142895.27124887178
150400.9431492673,163181.84244728068
152512.35547137866,138492.2104578994
169714.92695912067,191051.90199907878
146663.81973015715,156900.81366157223
164461.30435857893,148983.43839508045
145662.81694143685,144041.2014497081
176843.62680416074,162083.79349193093
156546.22633928142,137281.07634497358
143714.70970877213,168290.64277696476
163509.842534116,161140.47669623222
181420.1434090637,195863.18908117712
129968.57812352876,143527.61366018857
131206.00654191145,162701.18672732837
197985.96030747425,131918.83617578377
112388.83000690164,150459.82556319513
194936.97374200416,164352.67933277274
173922.57356869327,151504.6857945163
191111.8035906781,138844.86907373334
196238.45490882217,168027.9083569307
171253.28082796512,185295.86923513864
167116.9665565121,151071.7630928272
207228.262164194,152696.91724082534
160153.49839712758,144021.0808208889
164858.18694892063,133453.9169543732
159658.12001736945,164872.56276272508
133120.72942221258,147766.09931971596
191682.1421713173,184724.24462148538
212757.8718836144,175881.17170178518
215318.8905764826,191849.75066088018
177420.28517349504,167437.2316855066
193466.8649285656,190773.4382712861
206963.4362504141,183912.2313461653
168727.2236797843,146221.43608036236
191328.25775420087,161493.00358122
110095.99753429453,136291.4103660441
88452.10571839403,158225.04862061917
202044.78830479577,177333.7041863423
143891.10143708694,136697.7405827393
96989.77070782972,128650.09978828866
131801.78567890948,138529.44188763652
101358.28527218402,159351.52168445868
194533.34714709577,142055.66445583754
203847.7890151612,195527.0529692746
141370.04320246555,135212.06575452234
211664.08541159143,176609.71911138343
140791.3278013118,140950.56316441915
130224.25067822605,159741.79534277465
211314.71714442104,190341.29418883592
163302.69560926693,170209.68270170753
175632.68513839305,138025.89377486953
190185.02353414416,147259.98368765065
184210.0208519337,148512.88301746114
204219.96116368144,138029.90736957357
142514.20227142712,133648.36744099797
184965.8390844869,154298.85415607347
83878.92376416211,131296.46237595382
147880.80884438302,143039.37233059102
135876.25407611497,134730.44211845618
73625.37011503984,140630.5913514822
166974.4926144588,145691.51362350554
168717.45228043135,139116.39210851063
193893.6329363361,178075.00332965195
156232.14825507722,137711.64404753852
92964.0106795005,160904.68630816782
162481.46949315426,174960.63414324753
160278.84739242663,159558.83048163768
194482.43225412563,165574.42138396428
149992.20121719086,184386.93234587216
188932.29983320547,173660.9285794436
130720.04295378287,166367.97408632585
208357.984963841,168432.6535118554
138045.07400569215,133400.7677873959
213617.46144524644,162420.63519068487
209064.3030974414,202933.92928781794
73563.64457420835,141710.36316657867
178418.31136362127,176584.4973802889
120644.75015032051,139276.78727977956
194489.58805113123,134371.3155489146
114212.27862981096,137220.42768187157
101961.31851091632,144202.49093384738
141815.12749770074,135800.00405829522
177470.0717016296,174915.73726092261
155445.01819100935,134872.90636761393
57095.72060447122,138264.76788597502
161237.1173275393,159108.41047035618
68373.53866310226,135821.29982080663
193183.97365204143,153622.54800091265
130399.39908264572,143829.46401585772
174793.39045967022,138344.78421950163
106921.36064968124,149449.2520344927
162604.39956767033,135694.07889838202
193629.3539878257,151676.41473667932
59250.76426293804,141459.22860074198
171325.23886917756,146367.60790834032
40231.17453969747,145511.77774235245
178488.79497891042,214582.08487189456
207348.21153220293,187344.61075664306
139128.92609129671,149229.08694620078
110638.6106851304,133383.32869368032
175494.90681581994,197445.88253629164
150482.43689441308,159391.7600508086
34922.68595355825,139953.56560339208
202341.0906179432,152129.4573383475
160483.18354664996,139547.05533792212
169584.52890447318,173829.13988486837
209449.6128160089,158338.30449987773
186626.09816802896,144285.8906352883
177374.79471579075,164311.16097415076
128095.22742212052,150957.1549871834
98164.7128873851,129400.11673859501
188399.61858460307,167770.2672220795
144498.50226134135,152546.0858714949
135585.83534098312,203469.3461924175
192554.07397407203,142404.9987300668
182861.69250829428,134074.80990116447
213173.11683972584,175695.86752078694
125345.74505391523,165638.67379732511
169346.34683258232,155691.14406793306
178737.69780327164,163686.7760514656
172129.92670160037,142643.4715949792
182432.7601907535,175679.57024805254
48262.35488157641,146455.28745301426
183029.28198120525,159632.8370191894
201584.16692926548,154707.4773418232
186935.91041436145,154832.80654138638
137021.80585191498,156267.18033929868
176184.72842812064,147525.6302535327
197295.9583536409,161016.68591573654
148068.90626531414,157425.86724936936
171005.7997454631,155018.47400311887
178742.21846363155,145563.57554569677
213199.85813930395,192083.8488917947
208593.2157861649,183351.52124823548
67321.37160102843,141555.52139037006
142582.5508800302,163156.81709407183
179007.0142020118,185416.90161250974
193335.75686417025,189921.90651908275
95539.7282615716,130938.20140192403
173815.90400369046,149340.55754812915
212303.68453541613,200639.08814311225
156461.50677932514,192830.77765037803
140650.51176763847,163982.71502929495
205492.81018344863,198283.96891923595
167835.59305614312,157439.29404343592
66171.32700237527,127259.80710307739
141324.77570011298,151820.96989888063
208566.31310927888,182988.3625564758
135953.3929970512,166422.3402691202
212327.70635745744,169237.78525178134
153770.8105724671,162932.8160223055
203359.7604024515,206305.9954136432
148164.70580496895,162175.93357381967
199265.81770126364,177916.3395760468
203911.7673946746,189052.63443669825
160377.84691285697,191158.38738846793
43643.30690699516,127779.30867710296
175393.33310279288,173483.11594616593
172922.77907335188,179562.818853763
169360.29792038252,131604.53223547558
60641.83337986708,144755.9727597045
129390.31584453248,134134.2019960393
168311.05746942197,199358.64417973114
136872.11231621256,145928.0077892837
85227.28503006499,143093.1021473292
137019.8209028566,143841.01580098542
211533.41432250332,147301.66632751026
95036.98304005698,130248.57822441976
214059.6400679637,153043.70243963719
195876.5631771969,176399.6853242236
165071.62812574024,141326.89744041336
193863.10674996243,156433.16651053436
194059.37069774355,180040.0571428092
107819.86830879384,150145.29174822438
116203.10551466852,169377.94634204003
87154.24371565084,182473.93931516976
192110.86371586545,169112.24380636268
136695.56409151657,144881.91050667223
208698.86758102244,165904.03489427865
208079.67089743924,146231.19020455328
159320.66647589568,169309.3590573952
200610.5891815265,149823.168617246
184185.330885739,187642.5654526801
135927.03303986148,151305.99343011732
158800.57797027496,144060.46386520474
101592.47940420706,155161.39297796568
185716.0910840977,144237.8959376107
166464.85518246697,167767.75770371332
150285.10283671622,146462.00132324023
126827.8421607057,143944.70620307993
100328.14922411826,156722.94281705876
96051.88395170755,136375.69729470354
175897.934647167,152286.31483276378
134852.60244709547,144492.72364128637
93460.18962077831,154414.29590900723
143067.68003179907,185018.7475438867
195545.88573034696,167170.17937778856
177061.07166482674,153962.96554764063
159838.57624925103,183622.26407218148
128536.17962318564,141315.0236068282
212134.1052388145,209447.59186414635
177987.65667056735,130040.58706368854
157778.22997076798,136796.0507658006
106816.50234891564,144646.86215831773
193511.46846567083,164897.96613882782
211018.77571093373,183734.5507402711
164810.8795326109,155033.63040125763
129901.83080778556,156245.67356921348
205208.9302812866,174598.04749835544
177627.5713872368,151061.64995124034
138829.41922564752,146695.92667466504
195793.2750884504,142071.37119014503
80594.28817458858,133081.53495765454
204918.56629458867,153290.95992103423
172078.96564617538,154881.55484730663
147474.82352249697,143420.27041078755
123579.4350639756,167592.89168568377
209800.90026326827,152183.74673471355
110375.85935416314,138158.06960088233
122025.480360902,139413.75402468027
201235.3775315316,195743.80892837525
211380.3290119022,194779.99304606006
205607.1048745949,190437.37829596383
97444.287078126,127519.63381506648
124516.74546541052,149499.94460102599
189117.5948148913,148312.73516433043
173561.72331685713,163580.6250987816
199297.944567208,138847.8744187537
177178.36129347817,154069.36490714236
161515.96177039167,128114.01749909588
180921.0726471728,152471.32580933365
126402.6201118566,165697.07231524173
205052.30153370445,169945.8609702069
123564.61006222588,170656.90798746058
71408.26104034753,135953.74516216633
195354.3033983911,142656.47857230128
206383.5603615816,176589.876949474
133634.11446571612,162949.7963874323
204315.22006317927,173241.04719316508
149038.00718782184,176987.18428967404
158649.99335320364,141309.17809209094
171264.86314150185,155833.30548903282
189076.1041286243,165168.84106914938
194379.62480663025,168019.06523267293
191179.46549111052,178516.40781976772
178250.83299668925,142076.43094767205
123941.90442087431,138733.9431826027
127128.69968939733,163650.38361465157
186506.0980214846,157264.9192039539
96373.96510908476,142591.36872213642
192157.14262712369,184474.4955470666
145496.51278078023,175854.77878250286
146782.3549774687,132733.93463906684
189922.7715672144,146062.6188852122
68793.16368155583,134326.42185441556
129305.92468080536,161668.11804910464
182940.1975066199,170963.87566668558
153818.83315929328,172778.175193478
105657.46536288792,153434.90510686385
214239.92633770392,172809.64498055796
193904.34610999885,149713.16559111862
114852.836953434,139470.4029030514
200042.8650006737,189931.47199624678
101417.12545490231,170563.71236797815
136742.00316724335,130099.29765776341
168605.88851595967,167312.66068953852
184109.22083251795,196092.00081540845
140406.8868974193,132074.11651379624
85231.74188754006,153921.37749288324
193221.1290236431,154807.97216027803
213194.34071766576,147989.49192771091
184603.95677282312,157711.35343918297
133845.70390895556,150591.27744470927
196146.75126065977,143536.11186135933
-602.2090993586899,130262.80062132534
195354.5068072145,156970.50377636187
156580.1804779821,143444.1548847596
87169.71245555789,138305.66604242605
192126.7210794374,144487.87329509968
154786.60070180154,138522.9383751363
188242.18502217848,210684.56550367147
181888.333344244,126385.53399293812
172477.87909739654,176044.5707531526
166195.96231026558,187074.8200812738
182696.9242394661,165862.1625820147
202868.5347525425,206102.43413250608
107601.36206379755,135295.657936023
132678.43159440754,143436.03527269769
207604.27247548805,200724.77148651535
209551.6706361306,196094.18884689096
201873.73319649012,179136.78636471223
185872.2763788816,167226.25469669182
168793.22088207185,164362.30302117259
111492.5512939126,138763.6542995822
180340.78472243465,181239.15219452683
208471.87272931827,203914.89879492018
199250.1864128952,136796.27969871883
201220.45381219912,152577.78459149308
175059.83740900774,172070.58983852615
98516.206688583,147132.3491354264
130917.22091942652,129475.21845442479
170151.3316353946,207465.38450983522
162967.79927778858,144827.29970705567
135386.92443842476,141331.87895123128
178595.79056418975,181757.26762728643
145247.53083136774,161178.90750833822
210848.8676975385,205935.02131656779
194233.59244600177,153314.72870137487
134602.76025366847,166335.80095383496
130956.57468974029,140075.87247433476
165986.54137100902,155465.45243060924
160694.37894234058,145947.48061018452
145587.5804102236,136231.51442713593
160486.90097908332,138961.68308852566
95886.6738187472,142467.59638552164
157575.4420400161,151201.44770598874
70553.43534985086,132432.27198403914
88756.00032108575,152284.35659695178
197872.2575008529,176638.5578437367
117589.73383998862,175111.5018818033
144554.9684600567,144512.82345347264
165410.32022655793,153584.0419939708
87347.38841720755,130025.48909433087
178342.27428343554,157646.67579401034
188324.6117075596,188515.56341939972
81863.44554116194,151969.78546637026
156154.3920033336,195289.87166052597
151853.76710399362,137040.1918566525
192524.0374508945,141474.80098259237
166224.1850727776,153164.14427394024
119546.29301862484,154667.50600052084
114545.60493682112,140211.05459175335
112456.78269542503,164686.5328327316
205604.93536263256,181381.80638576654
172056.8267180798,195926.815021789
137113.44064973854,134950.29748914292
154737.34614716572,150808.38830383727
114811.06432056797,137324.1103484662
169072.89638833533,148756.76270863647
164975.97954929416,192796.72147226994
163480.76460239926,136973.92066856974
194979.28652958103,150196.0814331966
165632.3992285623,194793.74124337715
172254.60019062663,142613.82483314298
88245.22325186152,159176.2364948916
207694.1349244479,162914.29426523
180032.5445483293,160679.923326444
89213.50811767355,134752.76495470264
130994.3010298186,175751.06821362348
135685.09895796335,144088.15144484353
199618.10019240069,181492.15244685122
207428.71668289407,168586.06726931426
132559.499164888,174382.35684348524
141174.40627125002,146508.16748481515
95199.11908804634,131107.2197950874
192190.870896282,136219.31188510582
91572.23153653236,131109.92166220176
164156.13967330713,168790.06624950294
188189.04928831005,176864.51861623695
179371.71789489753,186615.59688295622
215092.20747585729,150748.27234809694
58362.73903157847,152137.76718902873
153791.66281803127,155978.2423758493
179152.64246122056,163087.44744078835
196228.44200561207,177086.56145219132
163200.97381802218,173549.5368740724
169053.6305178822,147841.323814829
152647.16749655252,165057.50598342158
198325.46877302267,207194.20545175954
110988.8651848161,145015.72492670576
141603.40120751175,136136.0455897366
121106.04779047571,130116.26869579795
144523.41798714537,176304.7034810256
183331.93106695652,137935.83841443842
167976.04350495766,151083.7021443079
69742.31853570514,142081.8316300275
215766.29233741463,163417.0250167807
159063.20357045077,132774.43619743147
150359.70967323243,130274.74221078385
196713.69515253697,174498.04704627403
68527.5767616585,136166.22092936427
150508.77579042778,143641.6107640832
115126.07284264448,136177.5552664733
184177.86743479365,165357.83679175313
158659.1940254285,192311.6927099122
138815.2770692464,163994.18082757253
172671.90590960582,151477.969230543
104946.26498667344,138522.1024864059
200613.75645194168,174215.96885984152
202891.79059053172,177133.22495302075
63687.33952105901,140742.4588480343
193942.91480342744,151159.34646080656
172849.42072065215,146762.2746491761
132268.52533632814,212389.87020634173
145123.50597270296,136295.9433381178
148883.58118257602,127910.47638474367
140228.41502290318,170625.2084047101
183827.03755866765,202378.8478587764
132890.51392063143,154805.0437669117
130423.45995855026,146836.29976192032
143779.14562103586,133622.43173770406
175774.15993219096,151677.3260331498
75583.51768280011,130199.97346673731
184069.94657349624,160139.9407295124
205805.7960695781,197439.81582413602
157738.15065643055,177975.9884224915
120844.33177993694,136898.67789480154
163040.18721184123,132382.79643332283
196045.83388656125,155313.9916156487
146389.90302354872,140883.67577242403
186052.42445897195,133198.1773090201
163391.49398309816,136612.26854344734
212988.9351264006,154477.02688690062
120360.07361523205,170704.40896861284
100917.3664761898,150944.4164998308
209268.9226511657,155141.8644838069
79775.55641502938,145983.44059822327
165403.90784797928,191531.54641283315
199136.9952036575,136122.8303648177
202884.6745273039,181687.84135435955
204865.46298745144,144253.81302964396
178080.45538246265,169790.94313641015
157268.66205984209,134958.54912858835
195598.08285647217,189735.78721830866
163949.78794332387,128599.80381984176
92952.40979240932,126691.14884360821
161399.18992006156,131477.4121687312
172005.16033269785,174075.42945015157
185195.9023335612,130781.46639025368
122178.36392834743,147803.50155012758
139948.7573548098,141165.87420480308
214197.3824174924,179948.21280332663
102043.86413336344,148306.89673988606
78223.03709589844,154669.36793296775
187307.40631659215,179809.24053006282
123823.4848707646,142229.99909306137
127781.51942369898,146502.33065196316
181245.6250577372,152342.88787109207
168012.9640282382,169118.03481158544
182196.92719368287,150887.20868703877
191525.81017742085,175559.33571496088
176740.74625880536,201693.17949852548
210687.5503011912,168558.32518016096
85994.74468781515,144687.42033632574
209334.5595381245,175654.22284638614
113311.10267508178,140884.8671273967
209692.7722861572,174909.54033052115
109236.67122767732,194012.18675011746
165193.49504645265,141322.961578523
205715.1907462658,166617.6850686153
208710.02096464383,185646.93130430242
144806.31516510362,139266.61428058846
